tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question,has_emoji
"Angela Merkel: doctorate in Quantum Chemistry

Leo Varadkar: worked for years as a GP

Boris Johnson: once accidentally called ping-pong “wiff-waff”",0,,,,,,,,False
"@Janet67866039 @ermbop Its literally very common. My friends son was concieved while she was in the pill. You do know it's only 91% effective right? That means for 9% of women, that form of birth control fails.",0,,,,,,,,False
It's hard to cope without any hope.,0,,,,,,,,False
Sunset over the Appalachian mountains. https://t.co/hg5EVkOLhY,0,,,,,,,,False
My crazy doesn't go away. It's here to stay.,0,,,,,,,,False
We didn’t deserve to draw anyway but it’s just so frustrating to lose due to shit officiating,0,,,,,,,,False
Pernille deserves better,0,,,,,,,,False
Harder and Ji have carried this team today,0,,,,,,,,False
#didyouknow Mosquitoes are attracted to the colour blue twice as much as to any other colour.,0,,,,,,,,False
"I have finished work, yet am still here, latched onto the free Wifi like a newborn child to his mother.",0,,,,,,,,False
Shit. After a hilarious yet faithful recreation of Winnie the Pooh a part of me is now stuck inside a honey jar.,0,,,,,,,,False
"Yep, the only reason I've stayed with 3 since Ovivo disappeared was the everywhere contract. If and when this reaches me then I'm offski. @ThreeUK https://t.co/Ob0ky1u2Rr",0,,,,,,,,False
@BBCScotBorders @PaulWheelhouse The % you quote is of those eligible. This is surely misleading?,0,,,,,,,,False
"Get the Police involved.
Refuse to sail until they mask up.
Don't let them on in the first place.
Little point posting on twitter if you're not going to enforce it.  https://t.co/NyPNpIezAB",0,,,,,,,,False
@Rindian1st @FlyingCryptos Yes please let us know. I am interested in buying some LTC,0,,,,,,,,False
@mikk2k2 @ArgoBlockchain All/any updates are fully appreciated Mike. Many thanks,0,,,,,,,,False
"@glennhodl @EverydayDCA Hey Glenn, what is this app called?",0,,,,,,,,False
"Can we appreciate how amazing vaccines are? We've got covid cases declining despite nightclubs being open!
If we vaccinate school kids, we might even avoid a spike once the schools reopen.",0,,,,,,,,False
Anyone calling vaccine passports unworkable needs to explain how it's different to requiring ID to enter a nightclub.,0,,,,,,,,False
"Like all humans, I make some decisions that go against the best interests of myself or others. One such decision is sometimes eating too much sugar, another was consuming animal products. I would love the government to nudge me towards better decisions. #NationalFoodStrategy",0,,,,,,,,False
"my mom just called the spatula, an “egg flipper”",0,,,,,,,,False
apple.. as much as i want to say ‘abs’. no. i am typing to type ‘and’,0,,,,,,,,False
did anyone else get a notification from @NetflixUK saying american horror story s9 was available but doesn’t show up when you search for it?!,0,,,,,,,,False
my professor has been fighting with his dog most of class lmao,0,,,,,,,,False
I only watch youtubers that apologize when they mention their video sponsor,0,,,,,,,,False
anthony dropped his phone in the ocean,0,,,,,,,,False
greatest british act of all time : one direction,0,,,,,,,,False
hi,0,,,,,,,,False
I hope the woman I saw driving a motorcycle wearing a semi-formal dress and cheetah print stilettos has a nice day,0,,,,,,,,False
I watched the first two episodes of American Horror Stories and holy shit it was so bad,0,,,,,,,,False
"Spiritfarer is so good, I bought it several months ago but finally started it tonight #gamer",0,,,,,,,,False
"Fat Patty's and Applebee's have very similar energies, but they're unmatched. It's like wrong step and I'm gonna end up in the other restaurant with no way back",0,,,,,,,,False
"My official ranking of holidays: 
1. Halloween 
2. Valentine's Day
3. New Year's Eve
3.5. New Year's Day
That's it, folks",0,,,,,,,,False
Any Brandi Carlile song rips my heart out and mercilessly stomps on it until it is in a million different pieces,0,,,,,,,,False
as much as i like being home i miss my uni pals and messing around in the kitchen at 2am,0,,,,,,,,False
i don’t understand jackets that don’t have side pockets???,0,,,,,,,,False
keep the mics on pitchers always,0,,,,,,,,False
Been allergic to peanuts for over a decade but still crave PB&amp;J all the time,0,,,,,,,,False
future mvp lamelo ball,0,,,,,,,,False
Reminding myself that things take time &amp; I’m not stagnant. I’ve been doing the best that I can with what I have and that’s all that matters! Small steps,0,,,,,,,,False
"If you're able to donate, then use: https://t.co/iH6jJWtoPQ. If you aren't able to donate, then I'd appreciate it if this post gained some traction. Every little bit counts. If you'd like a drawing for your donation, I'm more than willing to do so. (4/4)",0,,,,,,,,False
2000s songs are so infectiously rhythmic and boppy i love it,0,,,,,,,,False
"as a poly dude, this ""boyfriends"" comic is really fucking adorable i dont trust no bitches who say its ""fetishy"" or ""not good representation"" i love them id die 4 them",0,,,,,,,,False
the worst thing about coffee is that it looks so nice and then you drink it and it just isnt,0,,,,,,,,False
you ever sneeze and are like I am absolutely sneezing for my life right now,0,,,,,,,,False
sometimes you just have to send death threats to your animal crossing villagers,0,,,,,,,,False
Just sang all the small things at a karaoke bar in Barcelona,0,,,,,,,,False
"Even though my mom has to work a 12 hr shift today, I'm thankful she's happy with what she does and that she is doing what she needs to do in order to care for her children. She is the strongest and most important woman in my life. Without her, I am nothing.",0,,,,,,,,False
"No offense, but I actually really enjoy seeing what music everyone is jamming to via social media. Keep doing that cause music is cool",0,,,,,,,,False
"I was in no way prepared for the emotional wringing of my soul that #TalesFromtheLoop would put me through. And the score? Stunning. If you want something beautiful, intelligent and unique to watch, give it a go. It’s on Amazon Prime. I’m off for a lie down and a cry.",0,,,,,,,,False
Friday Night Dinners will never be the same. So sad. #PaulRitter,0,,,,,,,,False
"If they are going after the misspelling “definately” as proof of H, then I’m afraid half of Facebook are suspects. #LineOfDuty #LineofDutyFinale",0,,,,,,,,False
best day of my life we got a new expensive vaccuum WOOOOOOOO,0,,,,,,,,False
anyone else kinda like how it feels after you floss and ur gums are inflammed,0,,,,,,,,False
i am slightly allergic to celery but i bought a 2.5 pound bag so i gotta eat it. taste good tho,0,,,,,,,,False
i’m ALREADY stressed about whose pov to watch for mcc hahah,0,,,,,,,,False
quackity stream is making me so genuinely happy rn,0,,,,,,,,False
need a new pfp pls send suggestions,0,,,,,,,,False
Finding out my internship keeps Coke products stocked in every kitchen on every floor nearly made me cry,0,,,,,,,,False
"I can't tell if my professors keep skipping/delaying Introductions because grad school is so serious and important that you have to immediately dive into material, or if because classes at AU haven't been in-person in two years all the profs are majorly disoriented",0,,,,,,,,False
"I just finally got around to starting the most recent season of Archer, and I am seriously bummed out for being only one episode in to my favorite animated tv comedy",0,,,,,,,,False
@KjellKHansen1 happy birthday!!,0,,,,,,,,False
@whoislici I think you're so cool! :),0,,,,,,,,False
Today has made 4 years since ‘The End’ and I’m honestly about to cry. https://t.co/Sdpqid6tUw,0,,,,,,,,False
Me taking my time and turning in my assignment last minute so my awful professor has no chance of getting ahead on grading: https://t.co/WUWqgbEfvP,0,,,,,,,,False
"Where does Twitter go shopping?

Went to the supermarket earlier and shelves full as usual. Only item I couldn’t get hold of was British: large jar of Colman’s mustard (much better value than the smaller ones)",0,,,,,,,,False
"Very moved by the accounts coming from Afghanistan right now.

We can debate the merits/pitfalls of Western intervention endlessly but relinquishing control to the Taliban is unquestionably the worst thing for the country now.",0,,,,,,,,False
"Piers Morgan getting grief for his comments on silver and bronze medals.

But, ask the average person to name 10 British Olympians and they’ll rattle off 10 gold medalists.",0,,,,,,,,False
It’s that time again. Please recommend some good period dramas and comedies.,0,,,,,,,,False
"It's been a bit since I've had a musical obsession on this level, but has anyone seen/heard Six?",0,,,,,,,,False
There may never be a better celebrity cameo in our time than that one scene in Space Jam 2.,0,,,,,,,,False
ok wow…unfollowing now. thought he was the cool new kid from hollywood but apparently he’s a virgin who lit the black flame candle,0,,,,,,,,False
who up? who on norco?,0,,,,,,,,False
"too many words, not enough pictures",0,,,,,,,,False
@vaesfa @RepTenney Agree with all that he said with the previso that civilians and arms leave before the last of the troops left....that was Biden's huge error,0,,,,,,,,False
@RFHanrahan @mikepompeo This is all Biden's failure....politicians like to pass the buck,0,,,,,,,,False
@Diktweet2 @JeffTweet68 @RepAndyBiggsAZ You can call it whatever but it was stupid and not an inserection...if it was there would have been arms and the building would have been taken over and btw....it has been proven non Republican militia were in there also involved and present,0,,,,,,,,False
"back in the office. Everybody asks me, ""Happy to be back?"" I chuckle and reply, ""No. I'd much rather be surrounded by tourists than idiots.""",0,,,,,,,,False
How do you figure out the guy in the office who doesn't have a smartphone? He's the one walking into the bathroom with a book under his arm.,0,,,,,,,,False
"knew one coworker recently had a baby, but didn't send us pictures so far. People are curious, so I tacked up a stock photo of an ugly baby.",0,,,,,,,,False
"HOT TAKE: Can we stop romanticizing the grind? 

Yes there is value in hard work and determination. However, it is NOT HEALTHY to work yourself until you can hardly function as a human being.

There’s a big difference here.",0,,,,,,,,False
The entirety of this Super Bowl just isn’t sitting right with me (and not just because my team isn’t playing).,0,,,,,,,,False
"Sorry for the overshare but life’s been miserable of late and I need a place to vent so buckle up cowboys, cowgirls, and cowpeople. I present to you: the last three weeks of my life.",0,,,,,,,,False
